#1,450,9
#1,132,9
#1,104,9
#1,59,9
#1,60,9
#1,59,9
#1,60,9
#1,60,9
#1,60,9
#1,60,9
#1,61,9
#1,60,9
#1,59,9
#1,60,9
#1,59,9
#1,61,9
#1,59,9
#1,60,9
#1,59,9
#1,61,9
1,85.15,9,171.218
#2,141,27
#2,121,27
#2,101,27
#2,99,27
#2,102,27
#2,102,27
#2,101,27
#2,101,27
#2,101,27
#2,102,27
#2,100,27
#2,102,27
#2,99,27
#2,102,27
#2,100,27
#2,100,27
#2,101,27
#2,109,27
#2,110,27
#2,108,27
2,105.1,27,19.3587
#3,133,27
#3,116,27
#3,110,27
#3,112,27
#3,111,27
#3,111,27
#3,111,27
#3,110,27
#3,109,27
#3,109,27
#3,111,27
#3,110,27
#3,109,27
#3,112,27
#3,110,27
#3,111,27
#3,111,27
#3,111,27
#3,110,27
#3,110,27
3,111.85,27,10.1445
#4,196,63
#4,171,63
#4,175,63
#4,165,63
#4,164,63
#4,165,63
#4,167,63
#4,164,63
#4,165,63
#4,166,63
#4,166,63
#4,164,63
#4,166,63
#4,165,63
#4,164,63
#4,173,63
#4,166,63
#4,166,63
#4,169,63
#4,166,63
4,168.15,63,14.0894
#5,187,63
#5,182,63
#5,175,63
#5,174,63
#5,177,63
#5,177,63
#5,176,63
#5,176,63
#5,191,63
#5,176,63
#5,189,63
#5,175,63
#5,176,63
#5,176,63
#5,179,63
#5,177,63
#5,176,63
#5,174,63
#5,175,63
#5,178,63
5,178.3,63,9.71802
#6,182,63
#6,201,63
#6,192,63
#6,186,63
#6,184,63
#6,185,63
#6,184,63
#6,184,63
#6,184,63
#6,186,63
#6,187,63
#6,199,63
#6,187,63
#6,186,63
#6,186,63
#6,185,63
#6,184,63
#6,200,63
#6,186,63
#6,199,63
6,188.35,63,12.0379
#7,211,63
#7,198,63
#7,195,63
#7,194,63
#7,195,63
#7,198,63
#7,195,63
#7,198,63
#7,193,63
#7,196,63
#7,196,63
#7,192,63
#7,191,63
#7,195,63
#7,195,63
#7,198,63
#7,195,63
#7,215,63
#7,196,63
#7,198,63
7,197.2,63,11.2889
#8,276,135
#8,284,135
#8,286,135
#8,289,135
#8,285,135
#8,282,135
#8,292,135
#8,282,135
#8,298,135
#8,299,135
#8,288,135
#8,279,135
#8,299,135
#8,279,135
#8,286,135
#8,284,135
#8,293,135
#8,285,135
#8,286,135
#8,299,135
8,287.55,135,13.7182
#9,287,135
#9,295,135
#9,295,135
#9,297,135
#9,303,135
#9,292,135
#9,307,135
#9,295,135
#9,294,135
#9,293,135
#9,291,135
#9,294,135
#9,299,135
#9,295,135
#9,299,135
#9,294,135
#9,310,135
#9,295,135
#9,300,135
#9,295,135
9,296.5,135,10.4403
#10,325,135
#10,306,135
#10,305,135
#10,299,135
#10,318,135
#10,313,135
#10,309,135
#10,304,135
#10,309,135
#10,319,135
#10,307,135
#10,307,135
#10,302,135
#10,307,135
#10,305,135
#10,325,135
#10,307,135
#10,309,135
#10,303,135
#10,305,135
10,309.2,135,14.0798
#11,366,135
#11,317,135
#11,318,135
#11,312,135
#11,315,135
#11,351,135
#11,314,135
#11,319,135
#11,327,135
#11,327,135
#11,312,135
#11,317,135
#11,315,135
#11,330,135
#11,305,135
#11,316,135
#11,317,135
#11,328,135
#11,313,135
#11,315,135
11,321.7,135,27.7208
#12,345,135
#12,338,135
#12,339,135
#12,339,135
#12,328,135
#12,325,135
#12,329,135
#12,327,135
#12,354,135
#12,325,135
#12,328,135
#12,339,135
#12,327,135
#12,325,135
#12,338,135
#12,325,135
#12,326,135
#12,335,135
#12,326,135
#12,343,135
12,333.05,135,16.3643
#13,388,135
#13,383,135
#13,366,135
#13,353,135
#13,343,135
#13,358,135
#13,343,135
#13,357,135
#13,345,135
#13,342,135
#13,354,135
#13,344,135
#13,344,135
#13,353,135
#13,342,135
#13,355,135
#13,342,135
#13,357,135
#13,358,135
#13,347,135
13,353.7,135,25.2832
#14,359,135
#14,353,135
#14,354,135
#14,359,135
#14,359,135
#14,405,135
#14,356,135
#14,363,135
#14,367,135
#14,358,135
#14,352,135
#14,356,135
#14,355,135
#14,367,135
#14,351,135
#14,356,135
#14,372,135
#14,354,135
#14,356,135
#14,351,135
14,360.15,135,23.3176
#15,493,279
#15,510,279
#15,483,279
#15,490,279
#15,474,279
#15,464,279
#15,492,279
#15,470,279
#15,491,279
#15,480,279
#15,490,279
#15,480,279
#15,481,279
#15,478,279
#15,476,279
#15,488,279
#15,477,279
#15,488,279
#15,483,279
#15,491,279
15,483.95,279,19.5497
#16,514,279
#16,500,279
#16,486,279
#16,500,279
#16,482,279
#16,514,279
#16,484,279
#16,489,279
#16,499,279
#16,489,279
#16,484,279
#16,494,279
#16,485,279
#16,494,279
#16,498,279
#16,486,279
#16,488,279
#16,501,279
#16,488,279
#16,486,279
16,493.05,279,18.3464
#17,473,279
#17,498,279
#17,491,279
#17,501,279
#17,490,279
#17,498,279
#17,484,279
#17,480,279
#17,496,279
#17,484,279
#17,496,279
#17,497,279
#17,484,279
#17,486,279
#17,492,279
#17,478,279
#17,480,279
#17,482,279
#17,510,279
#17,482,279
17,489.1,279,18.1317
#18,501,279
#18,521,279
#18,496,279
#18,528,279
#18,500,279
#18,515,279
#18,512,279
#18,495,279
#18,499,279
#18,496,279
#18,500,279
#18,509,279
#18,500,279
#18,509,279
#18,497,279
#18,513,279
#18,500,279
#18,496,279
#18,502,279
#18,494,279
18,504.15,279,18.4637
#19,568,279
#19,561,279
#19,547,279
#19,544,279
#19,516,279
#19,522,279
#19,522,279
#19,523,279
#19,522,279
#19,523,279
#19,517,279
#19,546,279
#19,519,279
#19,533,279
#19,507,279
#19,533,279
#19,509,279
#19,517,279
#19,516,279
#19,534,279
19,528.95,279,32.4621
#20,542,279
#20,539,279
#20,540,279
#20,540,279
#20,523,279
#20,539,279
#20,528,279
#20,536,279
#20,517,279
#20,524,279
#20,543,279
#20,545,279
#20,520,279
#20,528,279
#20,537,279
#20,555,279
#20,543,279
#20,538,279
#20,540,279
#20,526,279
20,535.15,279,18.9238
#21,544,279
#21,546,279
#21,546,279
#21,546,279
#21,525,279
#21,534,279
#21,537,279
#21,535,279
#21,525,279
#21,529,279
#21,521,279
#21,523,279
#21,533,279
#21,535,279
#21,536,279
#21,535,279
#21,533,279
#21,536,279
#21,532,279
#21,552,279
21,535.15,279,16.3251
#22,539,279
#22,545,279
#22,541,279
#22,568,279
#22,547,279
#22,556,279
#22,528,279
#22,544,279
#22,546,279
#22,543,279
#22,541,279
#22,560,279
#22,541,279
#22,553,279
#22,552,279
#22,539,279
#22,556,279
#22,546,279
#22,571,279
#22,541,279
22,547.85,279,20.2906
#23,594,279
#23,636,279
#23,600,279
#23,570,279
#23,589,279
#23,569,279
#23,563,279
#23,567,279
#23,566,279
#23,568,279
#23,587,279
#23,565,279
#23,563,279
#23,564,279
#23,563,279
#23,573,279
#23,579,279
#23,594,279
#23,567,279
#23,582,279
23,577.95,279,35.4258
#24,655,279
#24,663,279
#24,708,279
#24,578,279
#24,610,279
#24,578,279
#24,593,279
#24,592,279
#24,578,279
#24,595,279
#24,579,279
#24,598,279
#24,574,279
#24,594,279
#24,599,279
#24,593,279
#24,582,279
#24,597,279
#24,619,279
#24,576,279
24,603.05,279,67.2889
#25,585,279
#25,572,279
#25,588,279
#25,663,279
#25,585,279
#25,570,279
#25,589,279
#25,571,279
#25,588,279
#25,568,279
#25,585,279
#25,574,279
#25,586,279
#25,587,279
#25,646,279
#25,572,279
#25,574,279
#25,585,279
