182,3058,2295
183,2267,2295
184,1587,2295
185,1327,2295
186,1611,2295
187,1979,2295
188,1766,2295
189,1445,2295
190,2076,2295
191,2586,2295
192,1758,2295
193,2011,2295
194,2844,2295
195,1923,2295
196,2490,2295
197,2497,2295
198,1967,2295
199,3536,2295
200,2952,2295
202,1868,2295
204,3974,2295
206,2342,2295
208,2941,2295
210,2788,2295
212,2886,2295
214,3898,2295
216,5191,2295
218,4518,2295
220,4415,2295
222,5794,2295
224,6024,2295
226,1477,4599
228,2428,4599
230,2219,4599
232,1485,4599
234,1404,4599
236,1408,4599
238,1376,4599
240,1277,4599
242,1384,4599
244,1455,4599
246,2236,4599
248,1516,4599
250,1673,4599
252,1402,4599
254,2348,4599
256,2450,4599
258,2750,4599
260,2447,4599
262,1551,4599
264,1684,4599
266,2271,4599
268,2227,4599
270,2367,4599
272,2886,4599
274,1665,4599
276,1672,4599
278,1540,4599
280,2417,4599
282,2864,4599
284,3078,4599
286,2347,4599
288,2934,4599
290,1674,4599
292,2246,4599
294,2559,4599
296,2837,4599
298,2699,4599
300,2777,4599
303,2596,4599
306,1729,4599
309,2127,4599
312,3108,4599
315,3043,4599
318,2741,4599
321,2009,4599
324,1898,4599
327,2963,4599
330,3817,4599
333,3298,4599
336,2077,4599
339,2740,4599
342,3494,4599
345,4624,4599
348,3036,4599
351,2518,4599
354,2916,4599
357,3950,4599
360,3541,4599
363,3292,4599
366,2435,4599
369,2475,4599
372,4312,4599
375,5389,4599
378,3009,4599
381,2641,4599
384,4981,4599
387,5382,4599
390,4940,4599
393,3878,4599
396,7154,4599
399,5940,4599
402,6848,4599
406,5559,4599
410,6452,4599
414,7150,4599
418,6823,4599
422,6079,4599
426,8845,4599
430,10122,4599
434,7520,4599
438,8275,4599
442,8553,4599
446,13016,4599
450,2288,9207
454,2068,9207
458,2121,9207
462,3697,9207
466,3377,9207
470,2255,9207
474,2260,9207
478,3661,9207
482,3713,9207
486,2458,9207
490,2546,9207
494,2316,9207
498,4036,9207
502,3658,9207
507,2452,9207
512,3571,9207
517,4425,9207
522,2559,9207
527,2470,9207
532,2422,9207
537,2980,9207
542,2635,9207
547,2350,9207
552,2521,9207
557,2645,9207
562,4042,9207
567,2817,9207
572,2906,9207
577,2956,9207
582,2680,9207
587,2917,9207
592,2962,9207
597,2880,9207
602,2834,9207
608,2825,9207
614,3026,9207
620,2817,9207
626,2970,9207
632,5211,9207
638,3151,9207
644,3837,9207
650,3381,9207
656,5111,9207
662,5741,9207
668,3445,9207
674,3328,9207
680,5619,9207
686,5784,9207
692,5429,9207
698,4155,9207
704,6195,9207
711,6443,9207
718,6252,9207
725,5236,9207
732,4308,9207
739,6038,9207
746,7568,9207
753,5296,9207
760,10801,9207
767,10054,9207
774,8235,9207
781,10343,9207
788,9116,9207
795,9714,9207
802,9176,9207
810,11776,9207
818,9624,9207
826,11095,9207
834,9291,9207
842,10029,9207
850,10568,9207
858,10415,9207
866,11312,9207
874,13724,9207
882,13749,9207
890,16291,9207
898,5547,18423
906,5830,18423
915,5485,18423
924,6182,18423
933,5327,18423
942,5929,18423
951,5960,18423
960,3529,18423
969,6149,18423
978,5702,18423
987,5683,18423
996,6321,18423
1005,4015,18423
1015,5805,18423
1025,6597,18423
1035,6119,18423
1045,6410,18423
1055,3944,18423
1065,4126,18423
1075,6789,18423
1085,4177,18423
1095,5837,18423
1105,4022,18423
1116,4410,18423
1127,4047,18423
1138,4168,18423
1149,4384,18423
1160,4254,18423
1171,4655,18423
1182,4450,18423
1193,4980,18423
1204,4850,18423
1216,4412,18423
1228,4415,18423
1240,4924,18423
1252,4780,18423
1264,4869,18423
1276,4836,18423
1288,4808,18423
1300,4848,18423
1313,5531,18423
1326,5651,18423
1339,5839,18423
1352,5615,18423
1365,6300,18423
1378,7638,18423
1391,7194,18423
1404,5971,18423
1418,7136,18423
1432,9592,18423
1446,7465,18423
1460,7292,18423
1474,7281,18423
1488,7229,18423
1502,7336,18423
1517,7825,18423
1532,7340,18423
1547,9257,18423
1562,12357,18423
1577,16857,18423
1592,16752,18423
1607,15350,18423
1623,16253,18423
1639,17756,18423
1655,16559,18423
1671,17155,18423
1687,22768,18423
1703,26970,18423
1720,24045,18423
1737,25510,18423
1754,29193,18423
1771,27374,18423
1788,27228,18423
1805,9128,36855
1823,8941,36855
1841,9278,36855
1859,9491,36855
1877,5533,36855
1895,9428,36855
1913,9597,36855
1932,5671,36855
1951,27481,36855
1970,9847,36855
1989,9676,36855
2008,9821,36855
2028,5876,36855
2048,9861,36855
2068,5748,36855
2088,9346,36855
2108,9858,36855
2129,8653,36855
2150,10127,36855
2171,10203,36855
2192,6330,36855
2213,10262,36855
2235,11362,36855
2257,11141,36855
2279,10900,36855
2301,6444,36855
2324,10610,36855
2347,10949,36855
2370,7086,36855
2393,11214,36855
2416,11743,36855
2440,11674,36855
2464,6986,36855
2488,11249,36855
2512,7713,36855
2537,12266,36855
2562,7885,36855
2587,14381,36855
2612,13298,36855
2638,8047,36855
2664,8212,36855
2690,8064,36855
2716,9932,36855
2743,12399,36855
2770,14036,36855
2797,14906,36855
2824,9788,36855
2852,16078,36855
2880,17592,36855
2908,12378,36855
2937,13018,36855
2966,14278,36855
2995,18821,36855
3024,13961,36855
3054,13702,36855
3084,21342,36855
3114,17769,36855
3145,18463,36855
3176,20982,36855
3207,23807,36855
3239,21100,36855
3271,24408,36855
3303,27811,36855
3336,23687,36855
3369,32756,36855
3402,48361,36855
3436,35289,36855
3470,38358,36855
3504,41289,36855
3539,46793,36855
3574,39817,36855
3609,16431,73719
3645,15781,73719
3681,16521,73719
3717,16977,73719
3754,16283,73719
3791,17168,73719
3828,22352,73719
3866,17510,73719
3904,17947,73719
3943,18228,73719
3982,18416,73719
4021,18692,73719
4061,18904,73719
4101,12723,73719
4142,11949,73719
4183,15905,73719
4224,12128,73719
4266,12450,73719
4308,12632,73719
4351,12741,73719
4394,12890,73719
4437,12930,73719
4481,13449,73719
4525,13264,73719
4570,13448,73719
4615,13644,73719
4661,14491,73719
4707,14595,73719
4754,14787,73719
4801,15750,73719
4849,15294,73719
4897,15548,73719
4945,16830,73719
4994,23989,73719
5043,19102,73719
5093,17030,73719
5143,24995,73719
5194,17698,73719
5245,18955,73719
5297,18668,73719
5349,19237,73719
5402,20360,73719
5456,21061,73719
5510,21769,73719
5565,22760,73719
5620,21641,73719
5676,25143,73719
5732,26533,73719
5789,22726,73719
5846,27191,73719
5904,30099,73719
5963,28858,73719
6022,27869,73719
6082,33292,73719
6142,33524,73719
6203,36004,73719
6265,36607,73719
6327,38121,73719
6390,39100,73719
6453,43037,73719
6517,40984,73719
6582,45911,73719
6647,55414,73719
6713,59467,73719
6780,58626,73719
6847,73130,73719
6915,80885,73719
6984,76481,73719
7053,92142,73719
7123,86353,73719
7194,20001,147447
7265,27410,147447
7337,20147,147447
7410,20942,147447
7484,21015,147447
7558,21197,147447
7633,21339,147447
7709,21510,147447
7786,21871,147447
7863,22541,147447
7941,22295,147447
8020,22638,147447
8100,23262,147447
8181,23530,147447
8262,23803,147447
8344,23755,147447
8427,24308,147447
8511,24738,147447
8596,25374,147447
8681,25854,147447
8767,26501,147447
8854,28259,147447
8942,27229,147447
9031,27486,147447
9121,27504,147447
9212,27895,147447
9304,28355,147447
9397,29895,147447
9490,29875,147447
9584,31223,147447
9679,33292,147447
9775,32310,147447
9872,33332,147447
9970,34515,147447
10069,47030,147447
10169,34726,147447
10270,35448,147447
10372,37298,147447
10475,36512,147447
10579,38259,147447
10684,39468,147447
10790,43129,147447
10897,43117,147447
11005,41982,147447
11115,43556,147447
11226,48059,147447
11338,49222,147447
11451,47386,147447
11565,64818,147447
11680,59543,147447
11796,54230,147447
11913,58094,147447
12032,58419,147447
12152,61008,147447
12273,61901,147447
12395,67302,147447
12518,77661,147447
12643,82147,147447
12769,82771,147447
12896,95392,147447
13024,99951,147447
13154,106403,147447
13285,138325,147447
13417,118067,147447
13551,134260,147447
13686,145086,147447
13822,145093,147447
13960,159842,147447
14099,175904,147447
14239,185640,147447
14381,42281,294903
14524,42279,294903
14669,42623,294903
14815,41885,294903
14963,43020,294903
15112,43346,294903
15263,46250,294903
15415,45639,294903
15569,45676,294903
15724,45976,294903
15881,46504,294903
16039,47293,294903
16199,47457,294903
16360,47648,294903
16523,52506,294903
16688,50850,294903
16854,51153,294903
17022,52095,294903
17192,53229,294903
17363,52692,294903
17536,53410,294903
17711,54236,294903
17888,56172,294903
18066,59780,294903
18246,57267,294903
18428,58918,294903
18612,58399,294903
18798,59494,294903
18985,65551,294903
19174,64533,294903
19365,63107,294903
19558,66604,294903
19753,67662,294903
19950,68691,294903
20149,71399,294903
20350,72532,294903
20553,69538,294903
20758,74948,294903
20965,81664,294903
21174,81504,294903
21385,76008,294903
21598,81737,294903
21813,89114,294903
22031,91638,294903
22251,94081,294903
22473,96913,294903
22697,99046,294903
22923,101097,294903
23152,112050,294903
23383,113945,294903
23616,116372,294903
23852,123302,294903
24090,130156,294903
24330,131630,294903
24573,135820,294903
24818,148987,294903
25066,155556,294903
25316,164607,294903
25569,175054,294903
25824,186412,294903
26082,197321,294903
26342,223276,294903
26605,211585,294903
26871,244549,294903
27139,255301,294903
27410,294752,294903
27684,291073,294903
27960,330228,294903
28239,365258,294903
28521,389852,294903
28806,90430,589815
29094,91166,589815
29384,89059,589815
29677,88578,589815
29973,94558,589815
30272,91860,589815
30574,94056,589815
30879,97747,589815
31187,98811,589815
31498,95694,589815
31812,98135,589815
32130,99948,589815
32451,101832,589815
32775,102818,589815
33102,103583,589815
33433,107612,589815
33767,107911,589815
34104,112998,589815
34445,110021,589815
34789,109644,589815
35136,112564,589815
35487,119162,589815
35841,118922,589815
36199,115886,589815
36560,120374,589815
36925,120400,589815
37294,124578,589815
37666,127943,589815
38042,130582,589815
38422,141597,589815
38806,132888,589815
39194,137004,589815
39585,149912,589815
39980,140648,589815
40379,145158,589815
40782,151927,589815
41189,157283,589815
41600,151609,589815
42016,166181,589815
42436,160594,589815
42860,166929,589815
43288,176152,589815
43720,180776,589815
44157,177902,589815
44598,193565,589815
45043,195165,589815
45493,202088,589815
45947,209892,589815
46406,227210,589815
46870,224050,589815
47338,241714,589815
47811,248196,589815
48289,260315,589815
48771,276410,589815
49258,292710,589815
49750,304230,589815
50247,318488,589815
50749,332883,589815
51256,367907,589815
51768,386443,589815
52285,417585,589815
52807,472712,589815
53335,466789,589815
53868,498231,589815
54406,556390,589815
54950,601063,589815
55499,651047,589815
56053,671139,589815
56613,754346,589815
57179,809033,589815
57750,212138,1179639
58327,181006,1179639
58910,208852,1179639
59499,195020,1179639
60093,186178,1179639
60693,218116,1179639
61299,201645,1179639
61911,190225,1179639
62530,234133,1179639
63155,197462,1179639
63786,207661,1179639
64423,238163,1179639
65067,230781,1179639
65717,227719,1179639
66374,211260,1179639
67037,290836,1179639
67707,227591,1179639
68384,225152,1179639
69067,221193,1179639
69757,238650,1179639
70454,238367,1179639
71158,239033,1179639
71869,250600,1179639
72587,239481,1179639
73312,263550,1179639
74045,253054,1179639
74785,257191,1179639
75532,302000,1179639
76287,277093,1179639
77049,280821,1179639
77819,288785,1179639
78597,499481,1179639
79382,292229,1179639
80175,403636,1179639
80976,308565,1179639
81785,310795,1179639
82602,320450,1179639
83428,327095,1179639
84262,346521,1179639
85104,353325,1179639
85955,339184,1179639
86814,365699,1179639
87682,385034,1179639
88558,400438,1179639
89443,389788,1179639
90337,405231,1179639
91240,437027,1179639
92152,451063,1179639
93073,485604,1179639
94003,475113,1179639
94943,503035,1179639
95892,524517,1179639
96850,546815,1179639
97818,565809,1179639
98796,592798,1179639
99783,634982,1179639
100780,671022,1179639
101787,690998,1179639
102804,749508,1179639
103832,793894,1179639
104870,843588,1179639
105918,891517,1179639
106977,964321,1179639
108046,1027600,1179639
109126,1136952,1179639
110217,1246194,1179639
111319,1358262,1179639
112432,1384638,1179639
113556,1546695,1179639
114691,579725,2359287
115837,565039,2359287
116995,449717,2359287
118164,458640,2359287
119345,640998,2359287
120538,542838,2359287
121743,583057,2359287
122960,524247,2359287
124189,482488,2359287
125430,529897,2359287
126684,516157,2359287
127950,551473,2359287
129229,505460,2359287
130521,521438,2359287
131826,605282,2359287
133144,494081,2359287
134475,574835,2359287
135819,536791,2359287
137177,526512,2359287
138548,622015,2359287
139933,548986,2359287
141332,565508,2359287
142745,636657,2359287
144172,576762,2359287
145613,555904,2359287
147069,654779,2359287
148539,628914,2359287
150024,598813,2359287
151524,676869,2359287
153039,665932,2359287
154569,609582,2359287
156114,701619,2359287
157675,677650,2359287
159251,645130,2359287
160843,727770,2359287
162451,709410,2359287
164075,697975,2359287
165715,779049,2359287
167372,733499,2359287
169045,782912,2359287
170735,814340,2359287
172442,799887,2359287
174166,798046,2359287
175907,857546,2359287
177666,872913,2359287
179442,852347,2359287
181236,961748,2359287
183048,964821,2359287
184878,960502,2359287
186726,1055065,2359287
188593,1059740,2359287
190478,1058707,2359287
192382,1162200,2359287
194305,1207137,2359287
196248,1229706,2359287
198210,1318309,2359287
200192,1403182,2359287
202193,1429272,2359287
204214,1586597,2359287
206256,1658281,2359287
208318,1722228,2359287
210401,1864703,2359287
212505,1971854,2359287
214630,2066419,2359287
216776,2264674,2359287
218943,2475001,2359287
221132,2700716,2359287
223343,2870184,2359287
225576,3058103,2359287
227831,3217596,2359287
230109,1518473,4718583
232410,1299028,4718583
234734,1376631,4718583
237081,1344855,4718583
239451,1227345,4718583
241845,1561975,4718583
244263,1454141,4718583
246705,1288129,4718583
249172,1559735,4718583
251663,1465758,4718583
254179,1414056,4718583
256720,1378749,4718583
259287,1475961,4718583
261879,1439536,4718583
264497,1420045,4718583
267141,1446995,4718583
269812,1399158,4718583
272510,1404461,4718583
275235,1459328,4718583
277987,1456384,4718583
280766,1440825,4718583
283573,1453995,4718583
286408,1454974,4718583
289272,1471541,4718583
292164,1467861,4718583
295085,1455861,4718583
298035,1500023,4718583
301015,1516272,4718583
304025,1502357,4718583
307065,1523513,4718583
310135,1555262,4718583
313236,1560921,4718583
316368,1578483,4718583
319531,2310331,4718583
322726,1621297,4718583
325953,1702943,4718583
329212,1734093,4718583
332504,1675590,4718583
335829,1733268,4718583
339187,1751459,4718583
342578,1766457,4718583
346003,1797151,4718583
349463,1866223,4718583
352957,1900901,4718583
356486,1964463,4718583
360050,1987007,4718583
363650,2124175,4718583
367286,2098236,4718583
370958,2241157,4718583
374667,2478558,4718583
378413,2325449,4718583
382197,2422262,4718583
386018,2583853,4718583
389878,2619318,4718583
393776,2790738,4718583
397713,2861188,4718583
401690,3035940,4718583
405706,3256034,4718583
409763,3306752,4718583
413860,3548526,4718583
417998,3889970,4718583
422177,3986643,4718583
426398,4278672,4718583
430661,4739236,4718583
434967,4848439,4718583
439316,5245510,4718583
443709,5694076,4718583
448146,6280088,4718583
452627,6709701,4718583
457153,7139575,4718583
461724,2845795,9437175
466341,2883305,9437175
471004,2859938,9437175
475714,2881992,9437175
480471,2869831,9437175
485275,2887558,9437175
490127,2894640,9437175
495028,2848378,9437175
499978,2960123,9437175
504977,2993069,9437175
510026,2954940,9437175
515126,2977656,9437175
520277,2989978,9437175
525479,3021679,9437175
530733,3196311,9437175
536040,3024049,9437175
541400,3186223,9437175
546814,3140540,9437175
552282,3033030,9437175
557804,3197495,9437175
563382,3261010,9437175
569015,3237020,9437175
574705,3307744,9437175
580452,3310500,9437175
586256,3199082,9437175
592118,3446138,9437175
598039,3335390,9437175
604019,3497492,9437175
610059,3504915,9437175
616159,3569301,9437175
622320,3387048,9437175
628543,3694027,9437175
634828,3758703,9437175
641176,3602878,9437175
647587,3817144,9437175
654062,3906649,9437175
660602,3808160,9437175
667208,4084091,9437175
673880,4217922,9437175
680618,4119977,9437175
687424,4247589,9437175
694298,4695178,9437175
701240,4484417,9437175
708252,4669927,9437175
715334,4721403,9437175
722487,4674399,9437175
729711,5071927,9437175
737008,5322378,9437175
744378,5091722,9437175
751821,5459884,9437175
759339,5836755,9437175
766932,5699057,9437175
774601,6101885,9437175
782347,6257916,9437175
790170,6242541,9437175
798071,7186578,9437175
806051,7329918,9437175
814111,7496434,9437175
822252,7909672,9437175
830474,9758011,9437175
838778,8536182,9437175
847165,9506926,9437175
855636,10132302,9437175
864192,10530300,9437175
872833,11411884,9437175
881561,12878236,9437175
890376,13004440,9437175
899279,14427544,9437175
908271,15504938,9437175
917353,15647257,9437175
926526,6359416,18874359
935791,6287355,18874359
945148,6004450,18874359
954599,6088127,18874359
964144,6214058,18874359
973785,6193268,18874359
983522,6402468,18874359
993357,6409851,18874359
1003290,6210438,18874359
1013322,6434475,18874359
1023455,6627277,18874359
1033689,6489945,18874359
1044025,6607824,18874359
1054465,6659748,18874359
1065009,6737229,18874359
1075659,6791377,18874359
1086415,7102121,18874359
1097279,7029583,18874359
1108251,7196119,18874359
1119333,7273605,18874359
1130526,7347081,18874359
1141831,7448770,18874359
1153249,8173907,18874359
1164781,7827307,18874359
1176428,7843867,18874359
1188192,8123806,18874359
1200073,8199962,18874359
1212073,8266274,18874359
1224193,8401523,18874359
1236434,8623214,18874359
1248798,9012538,18874359
1261285,8849407,18874359
1273897,9066997,18874359
1286635,9211991,18874359
1299501,9408046,18874359
1312496,9494435,18874359
1325620,9862433,18874359
1338876,9987237,18874359
1352264,10086042,18874359
1365786,10497067,18874359
1379443,10652104,18874359
1393237,11173833,18874359
1407169,13105390,18874359
1421240,11367280,18874359
1435452,11794130,18874359
1449806,11886641,18874359
1464304,13259253,18874359
1478947,13605249,18874359
1493736,13044779,18874359
1508673,13295273,18874359
1523759,14793009,18874359
1538996,14395998,18874359
1554385,15087593,18874359
1569928,16089775,18874359
1585627,16376212,18874359
1601483,16937642,18874359
1617497,17651254,18874359
1633671,18218685,18874359
1650007,18598030,18874359
1666507,20828994,18874359
1683172,21054213,18874359
1700003,22053158,18874359
1717003,24188164,18874359
1734173,24516921,18874359
1751514,25596480,18874359
1769029,27578527,18874359
1786719,29300942,18874359
1804586,31117207,18874359
1822631,33482729,18874359
1840857,15271510,37748727
1859265,14463364,37748727
1877857,15716699,37748727
1896635,15454121,37748727
1915601,16182381,37748727
1934757,16565775,37748727
1954104,16749149,37748727
1973645,16958301,37748727
1993381,17058167,37748727
2013314,17648746,37748727
2033447,17927368,37748727
2053781,18315509,37748727
2074318,19044093,37748727
2095061,19095713,37748727
2116011,19713067,37748727
2137171,20358093,37748727
2158542,21286915,37748727
2180127,20833240,37748727
2201928,22023693,37748727
2223947,21543925,37748727
2246186,21738223,37748727
2268647,23237309,37748727
2291333,22055527,37748727
2314246,23769879,37748727
2337388,24395075,37748727
2360761,25074638,37748727
2384368,25115970,37748727
2408211,25678474,37748727
2432293,26223707,37748727
2456615,27475563,37748727
2481181,28170284,37748727
2505992,27235732,37748727
2531051,27388987,37748727
2556361,30066861,37748727
2581924,29198974,37748727
2607743,30330163,37748727
2633820,40689998,37748727
2660158,31965585,37748727
2686759,31497371,37748727
2713626,32599947,37748727
2740762,32209013,37748727
2768169,34606592,37748727
2795850,35226578,37748727
2823808,36475877,37748727
2852046,37595903,37748727
2880566,37592468,37748727
2909371,38343524,37748727
2938464,39951556,37748727
2967848,40043506,37748727
2997526,40943104,37748727
3027501,41393811,37748727
3057776,43955560,37748727
3088353,44337229,37748727
3119236,45595349,37748727
3150428,48465517,37748727
3181932,71179933,37748727
3213751,50980088,37748727
3245888,52358269,37748727
3278346,55734106,37748727
3311129,59071186,37748727
3344240,60411072,37748727
3377682,61809633,37748727
3411458,63129833,37748727
3445572,67199730,37748727
3480027,70723643,37748727
3514827,72916155,37748727
3549975,79643837,37748727
3585474,82901555,37748727
3621328,86963504,37748727
3657541,95191764,37748727
3694116,56486655,75497463
3731057,58668952,75497463
3768367,59605607,75497463
3806050,61622654,75497463
3844110,65076798,75497463
3882551,63980805,75497463
3921376,64795031,75497463
3960589,67439906,75497463
4000194,68349075,75497463
4040195,68964838,75497463
4080596,72504855,75497463
4121401,73512912,75497463
4162615,73000129,75497463
4204241,74348846,75497463
4246283,75001117,75497463
4288745,76688255,75497463
4331632,76930358,75497463
4374948,79582439,75497463
4418697,79520187,75497463
4462883,80433626,75497463
4507511,81945583,75497463
4552586,81863992,75497463
4598111,84121241,75497463
4644092,85410404,75497463
4690532,87841489,75497463
4737437,95594481,75497463
4784811,89334205,75497463
4832659,89710394,75497463
4880985,90166902,75497463
4929794,92450894,75497463
4979091,93974360,75497463
5028881,95926732,75497463
5079169,97318852,75497463
5129960,98015378,75497463
5181259,99728788,75497463
5233071,102695112,75497463
5285401,104501860,75497463
5338255,112986526,75497463
5391637,105845529,75497463
5445553,108020749,75497463
5500008,111351739,75497463
5555008,112704560,75497463
5610558,113309226,75497463
5666663,115464088,75497463
5723329,119681800,75497463
5780562,118302622,75497463
5838367,121869600,75497463
5896750,124583003,75497463
5955717,130677655,75497463
6015274,130514452,75497463
6075426,134804232,75497463
6136180,137948298,75497463
6197541,135185844,75497463
6259516,146582840,75497463
6322111,149317121,75497463
6385332,151030700,75497463
6449185,161970346,75497463
6513676,160320319,75497463
6578812,172453313,75497463
6644600,172838459,75497463
6711046,190003071,75497463
6778156,193624489,75497463
6845937,198286130,75497463
6914396,206620204,75497463
6983539,210570351,75497463
7053374,234898704,75497463
7123907,244492553,75497463
7195146,244192066,75497463
7267097,257850842,75497463
7339767,291155030,75497463
7413164,170233578,150994935
7487295,173291924,150994935
7562167,176954572,150994935
7637788,180136555,150994935
7714165,178013775,150994935
7791306,176663568,150994935
7869219,183672236,150994935
7947911,186827455,150994935
8027390,186857754,150994935
8107663,191050857,150994935
8188739,188122952,150994935
8270626,196117111,150994935
8353332,199747201,150994935
8436865,199396788,150994935
8521233,200868574,150994935
8606445,205225424,150994935
8692509,207913716,150994935
8779434,210082022,150994935
8867228,211837405,150994935
8955900,215344072,150994935
9045459,218814158,150994935
9135913,224895709,150994935
9227272,223674564,150994935
9319544,228206316,150994935
9412739,229217068,150994935
9506866,229951613,150994935
9601934,236417706,150994935
9697953,239366610,150994935
9794932,244039206,150994935
9892881,246511355,150994935
9991809,248430181,150994935
