#1,5325,256
#1,482,256
#1,128,256
#1,231,256
#1,305,256
1,1294.2,256,4037.42
#2,363,256
#2,118,256
#2,399,256
#2,173,256
#2,97,256
2,230,256,252.558
#3,247,256
#3,221,256
#3,123,256
#3,118,256
#3,118,256
3,165.4,256,113.283
#4,166,256
#4,171,256
#4,134,256
#4,269,256
#4,190,256
4,186,256,90.4831
#5,237,256
#5,219,256
#5,141,256
#5,144,256
#5,127,256
5,173.6,256,90.2937
#6,171,256
#6,154,256
#6,144,256
#6,132,256
#6,144,256
6,149,256,26.0461
#7,175,256
#7,293,256
#7,234,256
#7,163,256
#7,225,256
7,218,256,92.9688
#8,276,256
#8,243,256
#8,184,256
#8,346,256
#8,271,256
8,264,256,104.911
#9,224,256
#9,201,256
#9,255,256
#9,187,256
#9,187,256
9,210.8,256,51.8212
#10,219,256
#10,226,256
#10,226,256
#10,190,256
#10,206,256
10,213.4,256,27.5855
#11,275,256
#11,205,256
#11,210,256
#11,327,256
#11,278,256
11,259,256,91.9043
#12,257,256
#12,267,256
#12,273,256
#12,289,256
#12,228,256
12,262.8,256,40.5246
#13,806,384
#13,595,384
#13,422,384
#13,404,384
#13,379,384
13,521.2,384,322.93
#14,555,384
#14,415,384
#14,396,384
#14,371,384
#14,371,384
14,421.6,384,137.449
#15,457,384
#15,385,384
#15,373,384
#15,452,384
#15,394,384
15,412.2,384,70.4205
#16,458,384
#16,402,384
#16,406,384
#16,404,384
#16,387,384
16,411.4,384,48.4908
#17,430,384
#17,482,384
#17,416,384
#17,390,384
#17,420,384
17,427.6,384,60.4728
#18,503,384
#18,435,384
#18,410,384
#18,423,384
#18,402,384
18,434.6,384,72.0067
#19,497,384
#19,458,384
#19,440,384
#19,424,384
#19,422,384
19,448.2,384,55.2579
#20,504,384
#20,437,384
#20,515,384
#20,429,384
#20,411,384
20,459.2,384,84.137
#21,503,384
#21,423,384
#21,429,384
#21,413,384
#21,435,384
21,440.6,384,64.07
#22,561,384
#22,458,384
#22,458,384
#22,459,384
#22,410,384
22,469.2,384,99.1435
#23,508,384
#23,469,384
#23,485,384
#23,666,384
#23,455,384
23,516.6,384,153.501
#24,553,384
#24,501,384
#24,507,384
#24,459,384
#24,448,384
24,493.6,384,75.0424
#25,547,384
#25,551,384
#25,482,384
#25,487,384
#25,518,384
25,517,384,57.8412
#26,4131,896
#26,1284,896
#26,1056,896
#26,835,896
#26,777,896
26,1616.6,896,2539.75
#27,965,896
#27,835,896
#27,801,896
#27,823,896
#27,800,896
27,844.8,896,123.109
#28,955,896
#28,816,896
#28,792,896
#28,799,896
#28,767,896
28,825.8,896,132.987
#29,961,896
#29,888,896
#29,800,896
#29,801,896
#29,820,896
29,854,896,124.855
#30,962,896
#30,842,896
#30,808,896
#30,805,896
#30,817,896
30,846.8,896,118.101
#31,975,896
#31,864,896
#31,849,896
#31,851,896
#31,824,896
31,872.6,896,105.623
#32,966,896
#32,902,896
#32,885,896
#32,890,896
#32,844,896
32,897.4,896,78.9288
#33,973,896
#33,931,896
#33,835,896
#33,830,896
#33,841,896
33,882,896,117.562
#34,1031,896
#34,922,896
#34,869,896
#34,875,896
#34,882,896
34,915.8,896,121.018
#35,969,896
#35,908,896
#35,887,896
#35,867,896
#35,882,896
35,902.6,896,71.4042
#36,1033,896
#36,921,896
#36,896,896
#36,898,896
#36,866,896
36,922.8,896,115.609
#37,987,896
#37,938,896
#37,886,896
#37,881,896
#37,878,896
37,914,896,85.2009
#38,994,896
#38,953,896
#38,899,896
#38,897,896
#38,879,896
38,924.4,896,85.4129
#39,1049,896
#39,970,896
#39,962,896
#39,965,896
#39,891,896
39,967.4,896,100.149
#40,1065,896
#40,989,896
#40,948,896
#40,917,896
#40,900,896
40,963.8,896,117.938
#42,1012,896
#42,983,896
#42,997,896
#42,949,896
#42,939,896
42,976,896,55.7423
#44,1096,896
#44,1068,896
#44,934,896
#44,935,896
#44,954,896
44,997.4,896,140.009
#46,1127,896
#46,1062,896
#46,919,896
#46,945,896
#46,940,896
46,998.6,896,162.848
#48,1097,896
#48,1186,896
#48,1055,896
#48,997,896
#48,960,896
48,1059,896,158.073
#50,1350,896
#50,1187,896
#50,1106,896
#50,1083,896
#50,980,896
50,1141.2,896,247.074
#52,1939,1536
#52,2215,1536
#52,1871,1536
#52,1718,1536
#52,1686,1536
52,1885.8,1536,378.945
#54,2002,1536
#54,1808,1536
#54,1686,1536
#54,1747,1536
#54,1687,1536
54,1786,1536,234.029
#56,1829,1536
#56,1767,1536
#56,1692,1536
#56,1701,1536
#56,1710,1536
56,1739.8,1536,103.44
#58,2131,1536
#58,1903,1536
#58,1744,1536
#58,1744,1536
#58,1680,1536
58,1840.4,1536,325.799
#60,2035,1536
#60,1868,1536
#60,1795,1536
#60,1800,1536
#60,1750,1536
60,1849.6,1536,200.146
#63,1956,1536
#63,1868,1536
#63,1738,1536
#63,1751,1536
#63,1797,1536
63,1822,1536,161.973
#66,2032,1536
#66,1915,1536
#66,1827,1536
#66,1824,1536
#66,1802,1536
66,1880,1536,170.547
#69,2073,1536
#69,1881,1536
#69,1840,1536
#69,1808,1536
#69,1774,1536
69,1875.2,1536,210.057
#72,2246,1536
#72,2152,1536
#72,1895,1536
#72,1877,1536
#72,1879,1536
72,2009.8,1536,314.877
#75,2155,1536
#75,1978,1536
#75,1931,1536
#75,1893,1536
#75,1888,1536
75,1969,1536,196.892
#78,2267,1536
#78,2132,1536
#78,2029,1536
#78,2018,1536
#78,1909,1536
78,2071,1536,241.585
#81,2105,1536
#81,1978,1536
#81,1895,1536
#81,1823,1536
#81,1813,1536
81,1922.8,1536,217.316
#85,2315,1536
#85,2112,1536
#85,1999,1536
#85,2031,1536
#85,1983,1536
85,2088,1536,243.803
#89,3262,2048
#89,3174,2048
#89,2917,2048
#89,2916,2048
#89,2844,2048
89,3022.6,2048,328.204
#93,3282,2048
#93,3079,2048
#93,3059,2048
#93,2943,2048
#93,2919,2048
93,3056.4,2048,257.917
#97,3326,2048
#97,3079,2048
#97,2999,2048
#97,2993,2048
#97,2852,2048
97,3049.8,2048,312.501
#101,3378,2048
#101,3192,2048
#101,3014,2048
#101,2965,2048
#101,2943,2048
101,3098.4,2048,329.855
#106,3780,2048
#106,3502,2048
#106,3355,2048
#106,3323,2048
#106,3239,2048
106,3439.8,2048,380.272
#111,3581,2048
#111,3294,2048
#111,3324,2048
#111,3294,2048
#111,3299,2048
111,3358.4,2048,223.709
#116,4135,2048
#116,3568,2048
#116,3364,2048
#116,3284,2048
#116,3234,2048
116,3517,2048,658.673
#121,3774,2048
#121,3533,2048
#121,3426,2048
#121,3387,2048
#121,3411,2048
121,3506.2,2048,285.851
#127,3683,2048
#127,3675,2048
#127,3470,2048
#127,3426,2048
#127,3389,2048
127,3528.6,2048,250.952
#133,4080,2048
#133,3746,2048
#133,3350,2048
#133,3296,2048
#133,3288,2048
133,3552,2048,627.666
#139,6028,2816
#139,5542,2816
#139,5026,2816
#139,4866,2816
#139,4793,2816
139,5251,2816,936.813
#145,5664,2816
#145,5305,2816
#145,4966,2816
#145,4958,2816
#145,4806,2816
145,5139.8,2816,617.58
#152,5503,2816
#152,5489,2816
#152,5218,2816
#152,5081,2816
#152,5083,2816
152,5274.8,2816,374.731
#159,5742,2816
#159,5497,2816
#159,5180,2816
#159,5091,2816
#159,5116,2816
159,5325.2,2816,508.279
#166,6105,2816
#166,5536,2816
#166,5287,2816
#166,5093,2816
#166,5021,2816
166,5408.4,2816,782.727
#174,6035,2816
#174,5498,2816
#174,5266,2816
#174,5162,2816
#174,5124,2816
174,5417,2816,670.618
#182,5970,2816
#182,5647,2816
#182,5462,2816
#182,5463,2816
#182,5232,2816
182,5554.8,2816,491.635
#191,5892,2816
#191,5537,2816
#191,5388,2816
#191,5291,2816
#191,5199,2816
191,5461.4,2816,485.312
#200,7310,2816
#200,6389,2816
#200,5810,2816
#200,5571,2816
#200,5437,2816
200,6103.4,2816,1371.44
#210,6604,2816
#210,6181,2816
#210,5656,2816
#210,5597,2816
#210,5372,2816
210,5882,2816,895.806
#220,9137,3968
#220,8372,3968
#220,7675,3968
#220,7360,3968
#220,7307,3968
220,7970.2,3968,1392.03
#231,9371,3968
#231,8498,3968
#231,7834,3968
#231,7508,3968
#231,7213,3968
231,8084.8,3968,1544.2
#242,9076,3968
#242,8727,3968
#242,7896,3968
#242,7591,3968
#242,7590,3968
242,8176,3968,1225.6
#254,9210,3968
#254,8625,3968
#254,8159,3968
#254,7988,3968
#254,7839,3968
254,8364.2,3968,997.141
#266,9068,3968
#266,8525,3968
#266,8041,3968
#266,7773,3968
#266,7765,3968
266,8234.4,3968,999.987
#279,8777,3968
#279,8550,3968
#279,8248,3968
#279,8025,3968
#279,7910,3968
279,8302,3968,645.252
#292,9137,3968
#292,8649,3968
#292,8318,3968
#292,8227,3968
#292,8114,3968
292,8489,3968,739.737
#306,9672,3968
#306,9068,3968
#306,8584,3968
#306,8246,3968
#306,8399,3968
306,8793.8,3968,1037.84
#321,9425,3968
#321,8806,3968
#321,8653,3968
#321,8390,3968
#321,8280,3968
321,8710.8,3968,805.475
#337,12044,5760
#337,11572,5760
#337,11376,5760
#337,11258,5760
#337,11151,5760
337,11480.2,5760,629.222
#353,13547,5760
#353,12567,5760
#353,11822,5760
#353,11683,5760
#353,11438,5760
353,12211.4,5760,1533.43
#370,13483,5760
#370,12768,5760
#370,12070,5760
#370,11715,5760
#370,11597,5760
370,12326.6,5760,1415.43
#388,13991,5760
#388,13007,5760
#388,12341,5760
#388,11974,5760
#388,11800,5760
388,12622.6,5760,1599.23
#407,14382,5760
#407,13448,5760
#407,12922,5760
#407,12486,5760
#407,12360,5760
407,13119.6,5760,1474.85
#427,13311,5760
#427,12729,5760
#427,12356,5760
#427,12055,5760
#427,11863,5760
427,12462.8,5760,1030.64
#448,14925,5760
#448,13718,5760
#448,12850,5760
